27, 8, pa1-unknown-j-output1.txt
  197.92,   205.56,   188.93
  408.50,   408.47, -1296.83
    0.00,     0.00, -1500.00
    0.00,     0.00, -1375.00
   -0.00,    -0.00, -1250.00
    0.00,   125.00, -1500.00
    0.00,   125.00, -1375.00
    0.00,   125.00, -1250.00
    0.00,   250.00, -1500.00
    0.00,   250.00, -1375.00
    0.00,   250.00, -1250.00
  125.00,     0.00, -1500.00
  125.00,     0.00, -1375.00
  125.00,    -0.00, -1250.00
  125.00,   125.00, -1500.00
  125.00,   125.00, -1375.00
  125.00,   125.00, -1250.00
  125.00,   250.00, -1500.00
  125.00,   250.00, -1375.00
  125.00,   250.00, -1250.00
  250.00,     0.00, -1500.00
  250.00,     0.00, -1375.00
  250.00,    -0.00, -1250.00
  250.00,   125.00, -1500.00
  250.00,   125.00, -1375.00
  250.00,   125.00, -1250.00
  250.00,   250.00, -1500.00
  250.00,   250.00, -1375.00
  250.00,   250.00, -1250.00
    0.00,     0.00, -1500.00
    0.00,    -0.00, -1375.00
    0.00,    -0.00, -1250.00
    0.00,   125.00, -1500.00
    0.00,   125.00, -1375.00
    0.00,   125.00, -1250.00
    0.00,   250.00, -1500.00
    0.00,   250.00, -1375.00
    0.00,   250.00, -1250.00
  125.00,    -0.00, -1500.00
  125.00,    -0.00, -1375.00
  125.00,    -0.00, -1250.00
  125.00,   125.00, -1500.00
  125.00,   125.00, -1375.00
  125.00,   125.00, -1250.00
  125.00,   250.00, -1500.00
  125.00,   250.00, -1375.00
  125.00,   250.00, -1250.00
  250.00,    -0.00, -1500.00
  250.00,    -0.00, -1375.00
  250.00,    -0.00, -1250.00
  250.00,   125.00, -1500.00
  250.00,   125.00, -1375.00
  250.00,   125.00, -1250.00
  250.00,   250.00, -1500.00
  250.00,   250.00, -1375.00
  250.00,   250.00, -1250.00
    0.00,     0.00, -1500.00
    0.00,     0.00, -1375.00
    0.00,    -0.00, -1250.00
    0.00,   125.00, -1500.00
   -0.00,   125.00, -1375.00
   -0.00,   125.00, -1250.00
    0.00,   250.00, -1500.00
    0.00,   250.00, -1375.00
    0.00,   250.00, -1250.00
  125.00,    -0.00, -1500.00
  125.00,     0.00, -1375.00
  125.00,    -0.00, -1250.00
  125.00,   125.00, -1500.00
  125.00,   125.00, -1375.00
  125.00,   125.00, -1250.00
  125.00,   250.00, -1500.00
  125.00,   250.00, -1375.00
  125.00,   250.00, -1250.00
  250.00,     0.00, -1500.00
  250.00,    -0.00, -1375.00
  250.00,    -0.00, -1250.00
  250.00,   125.00, -1500.00
  250.00,   125.00, -1375.00
  250.00,   125.00, -1250.00
  250.00,   250.00, -1500.00
  250.00,   250.00, -1375.00
  250.00,   250.00, -1250.00
    0.00,     0.00, -1500.00
    0.00,     0.00, -1375.00
    0.00,     0.00, -1250.00
   -0.00,   125.00, -1500.00
    0.00,   125.00, -1375.00
    0.00,   125.00, -1250.00
    0.00,   250.00, -1500.00
    0.00,   250.00, -1375.00
    0.00,   250.00, -1250.00
  125.00,    -0.00, -1500.00
  125.00,    -0.00, -1375.00
  125.00,     0.00, -1250.00
  125.00,   125.00, -1500.00
  125.00,   125.00, -1375.00
  125.00,   125.00, -1250.00
  125.00,   250.00, -1500.00
  125.00,   250.00, -1375.00
  125.00,   250.00, -1250.00
  250.00,    -0.00, -1500.00
  250.00,    -0.00, -1375.00
  250.00,     0.00, -1250.00
  250.00,   125.00, -1500.00
  250.00,   125.00, -1375.00
  250.00,   125.00, -1250.00
  250.00,   250.00, -1500.00
  250.00,   250.00, -1375.00
  250.00,   250.00, -1250.00
    0.00,     0.00, -1500.00
    0.00,     0.00, -1375.00
   -0.00,    -0.00, -1250.00
    0.00,   125.00, -1500.00
    0.00,   125.00, -1375.00
    0.00,   125.00, -1250.00
    0.00,   250.00, -1500.00
    0.00,   250.00, -1375.00
    0.00,   250.00, -1250.00
  125.00,     0.00, -1500.00
  125.00,     0.00, -1375.00
  125.00,    -0.00, -1250.00
  125.00,   125.00, -1500.00
  125.00,   125.00, -1375.00
  125.00,   125.00, -1250.00
  125.00,   250.00, -1500.00
  125.00,   250.00, -1375.00
  125.00,   250.00, -1250.00
  250.00,     0.00, -1500.00
  250.00,     0.00, -1375.00
  250.00,     0.00, -1250.00
  250.00,   125.00, -1500.00
  250.00,   125.00, -1375.00
  250.00,   125.00, -1250.00
  250.00,   250.00, -1500.00
  250.00,   250.00, -1375.00
  250.00,   250.00, -1250.00
    0.00,     0.00, -1500.00
    0.00,     0.00, -1375.00
    0.00,     0.00, -1250.00
    0.00,   125.00, -1500.00
    0.00,   125.00, -1375.00
    0.00,   125.00, -1250.00
    0.00,   250.00, -1500.00
    0.00,   250.00, -1375.00
    0.00,   250.00, -1250.00
  125.00,     0.00, -1500.00
  125.00,     0.00, -1375.00
  125.00,     0.00, -1250.00
  125.00,   125.00, -1500.00
  125.00,   125.00, -1375.00
  125.00,   125.00, -1250.00
  125.00,   250.00, -1500.00
  125.00,   250.00, -1375.00
  125.00,   250.00, -1250.00
  250.00,     0.00, -1500.00
  250.00,     0.00, -1375.00
  250.00,     0.00, -1250.00
  250.00,   125.00, -1500.00
  250.00,   125.00, -1375.00
  250.00,   125.00, -1250.00
  250.00,   250.00, -1500.00
  250.00,   250.00, -1375.00
  250.00,   250.00, -1250.00
    0.00,     0.00, -1500.00
   -0.00,     0.00, -1375.00
   -0.00,     0.00, -1250.00
    0.00,   125.00, -1500.00
   -0.00,   125.00, -1375.00
   -0.00,   125.00, -1250.00
   -0.00,   250.00, -1500.00
    0.00,   250.00, -1375.00
   -0.00,   250.00, -1250.00
  125.00,    -0.00, -1500.00
  125.00,     0.00, -1375.00
  125.00,     0.00, -1250.00
  125.00,   125.00, -1500.00
  125.00,   125.00, -1375.00
  125.00,   125.00, -1250.00
  125.00,   250.00, -1500.00
  125.00,   250.00, -1375.00
  125.00,   250.00, -1250.00
  250.00,     0.00, -1500.00
  250.00,     0.00, -1375.00
  250.00,     0.00, -1250.00
  250.00,   125.00, -1500.00
  250.00,   125.00, -1375.00
  250.00,   125.00, -1250.00
  250.00,   250.00, -1500.00
  250.00,   250.00, -1375.00
  250.00,   250.00, -1250.00
    0.00,     0.00, -1500.00
   -0.00,     0.00, -1375.00
   -0.00,     0.00, -1250.00
   -0.00,   125.00, -1500.00
   -0.00,   125.00, -1375.00
   -0.00,   125.00, -1250.00
   -0.00,   250.00, -1500.00
   -0.00,   250.00, -1375.00
   -0.00,   250.00, -1250.00
  125.00,    -0.00, -1500.00
  125.00,     0.00, -1375.00
  125.00,     0.00, -1250.00
  125.00,   125.00, -1500.00
  125.00,   125.00, -1375.00
  125.00,   125.00, -1250.00
  125.00,   250.00, -1500.00
  125.00,   250.00, -1375.00
  125.00,   250.00, -1250.00
  250.00,    -0.00, -1500.00
  250.00,     0.00, -1375.00
  250.00,     0.00, -1250.00
  250.00,   125.00, -1500.00
  250.00,   125.00, -1375.00
  250.00,   125.00, -1250.00
  250.00,   250.00, -1500.00
  250.00,   250.00, -1375.00
  250.00,   250.00, -1250.00
